nquest,stock_participation,mutual_fund_or_etf,direct_listed_stock,income,log_income,education,age,age_centered,age_centered_squared,region,household_size,female_head,weight
1031686,0,0,0,10010.0,9.21134,Lower secondary,70,15,-31,South and Islands,1,1,0.26146865
1031688,0,0,0,16550.0,9.714142,Primary or less,47,-8,64,South and Islands,6,1,0.07757539
1031690,0,0,0,21552.508,9.978248,Lower secondary,49,-6,36,South and Islands,3,1,0.3931491
1031695,0,0,0,8388.0,9.034557,Upper secondary,41,-14,-60,South and Islands,3,1,0.36211434
1031698,0,0,0,15302.509,9.635772,Lower secondary,71,16,0,South and Islands,1,0,0.13007382
1031717,0,0,0,33025.445,10.405034,Lower secondary,34,-21,-71,South and Islands,2,0,0.58891344
1031744,0,0,0,41943.668,10.644083,Upper secondary,40,-15,-31,South and Islands,4,0,0.09293506
1031752,0,0,0,19902.508,9.898601,Lower secondary,28,-27,-39,South and Islands,4,0,0.42392915
1031789,0,0,0,17006.271,9.741338,Primary or less,74,19,105,South and Islands,2,0,0.21900643
1031837,0,0,0,16760.0,9.72675,Upper secondary,65,10,100,South and Islands,2,1,0.15668607
1031840,0,0,0,38240.0,10.551638,Upper secondary,75,20,-112,South and Islands,2,0,0.20438795
1031846,0,0,0,34800.0,10.457373,University,51,-4,16,South and Islands,3,1,0.09274714
1031854,0,0,0,35312.543,10.471993,Upper secondary,64,9,81,South and Islands,5,0,0.085501365
1031856,0,0,0,79079.18,11.278205,University,52,-3,9,South and Islands,4,1,0.09026135
1031887,0,0,0,47300.0,10.764266,Upper secondary,67,12,-112,South and Islands,4,0,0.10327293
1031890,0,0,0,35500.0,10.477288,Lower secondary,69,14,-60,South and Islands,3,0,0.09429729
1031899,0,0,0,18002.822,9.798284,Primary or less,74,19,105,South and Islands,2,0,0.1648433
1031902,0,0,0,131370.03,11.785773,Upper secondary,73,18,68,South and Islands,2,0,0.101295784
1031938,0,0,0,36877.863,10.515367,University,29,-26,-92,South and Islands,2,1,0.21038537
1031981,0,0,0,22100.0,10.003333,Lower secondary,62,7,49,South and Islands,3,1,0.27747926
1032028,0,0,0,13010.0,9.473474,Primary or less,76,21,-71,South and Islands,2,0,0.16332462
1032053,0,0,0,16475.164,9.709609,University,41,-14,-60,South and Islands,3,0,0.36801976
1032089,0,0,0,19801.621,9.893519,Lower secondary,46,-9,81,South and Islands,2,0,1.2722857
1032091,0,0,0,19823.85,9.894641,Lower secondary,81,26,-92,South and Islands,1,0,0.56628954
1032113,0,0,0,12710.382,9.450174,Primary or less,81,26,-92,South and Islands,1,1,0.6261996
1032115,0,0,0,19205.13,9.862933,Lower secondary,73,18,68,South and Islands,1,1,0.6107441
1032118,0,0,0,75655.016,11.233939,Upper secondary,63,8,64,South and Islands,8,1,0.2245824
1032124,0,0,0,22583.137,10.024959,Lower secondary,69,14,-60,South and Islands,3,1,0.17500779
1032145,0,0,0,47506.707,10.768626,University,58,3,9,South and Islands,2,0,0.10489035
1032163,0,0,0,27705.049,10.22937,Lower secondary,57,2,4,South and Islands,4,0,0.64759064
1032165,0,0,0,10000.0,9.2103405,Lower secondary,43,-12,-112,South and Islands,1,0,1.7984866
1032170,0,0,0,26010.139,10.166242,University,48,-7,49,South and Islands,3,0,0.6403612
1032178,0,0,0,13205.153,9.488362,Lower secondary,80,25,113,South and Islands,1,1,0.617604
1032179,0,0,0,60647.04,11.012826,Upper secondary,73,18,68,South and Islands,2,0,0.097976334
1032192,0,0,0,16140.0,9.689056,Lower secondary,63,8,64,South and Islands,1,1,0.35630018
1032195,0,0,0,19100.0,9.857444,Lower secondary,73,18,68,South and Islands,2,0,0.3599625
1032201,0,0,0,21701.88,9.985154,Primary or less,79,24,64,South and Islands,2,1,0.36236015
1032210,0,0,0,59496.445,10.993671,Lower secondary,60,5,25,South and Islands,2,0,0.102372736
1032211,0,0,0,15008.443,9.616368,Primary or less,79,24,64,South and Islands,1,0,0.5975916
1032216,0,0,0,51106.273,10.841662,Upper secondary,71,16,0,South and Islands,2,0,0.16323024
1032241,0,0,0,13078.0,9.478686,Lower secondary,65,10,100,South and Islands,2,0,0.38880292
1032254,0,0,0,41491.055,10.633233,Upper secondary,39,-16,0,South and Islands,4,1,2.304597
1032260,0,0,0,19100.0,9.857444,Lower secondary,57,2,4,South and Islands,2,0,0.4002046
1032269,0,0,0,34001.914,10.434172,Primary or less,90,35,-55,South and Islands,2,0,0.48712197
1032276,0,0,0,18600.0,9.830917,Lower secondary,63,8,64,South and Islands,1,0,0.5826532
1032278,0,0,0,39874.58,10.593494,Primary or less,73,18,68,South and Islands,6,0,0.23447905
